CeA_mean	NAc_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000029535	19.8688637877075	3.57150257192303	2.47590630824774	16.2973612157844	0.984443562260156	16.4843590911195	1088	0.501838235294118	5	115479284	115481628	protein_coding	Triap1
ENSMUSG00000109873	0.280031657093965	8.98510766734063	-5.00387395578136	8.70507601024667	0.984298001852587	-10.0407720275644	3676	0.452937976060936	8	78095470	78099145	TEC	Gm45407
ENSMUSG00000109724	1.79441552262187	12.4182866881972	-2.79088023244716	10.6238711655753	0.984279475982533	-10.9843366215083	3442	0.413422428820453	7	12529650	12533091	transcribed_processed_pseudogene	Gm18194
ENSMUSG00000050822	1.0790318359302	10.1829004147072	-3.23833920941838	9.10386857877696	0.984268889771073	-9.66267374668621	2862	0.600978336827393	5	142678267	142708245	protein_coding	Slc29a4
ENSMUSG00000107048	1.15597571193421	10.3635739987076	-3.1643386279746	9.20759828677338	0.984239777689559	-9.73616480771994	1781	0.357664233576642	5	150675558	150677338	lncRNA	Gm43807
ENSMUSG00000105643	1.51070791235312	11.4053266752341	-2.91641111453102	9.89461876288097	0.984208019055181	-10.3154706267681	3407	0.405928969768124	3	157685885	157689291	TEC	Gm42611
ENSMUSG00000064339	7348.27637363745	33468.9253609262	-2.18734443558736	26120.6489872887	0.983924837898637	-26120.6490788729	1582	0.353982300884956	MT	1094	2675	Mt_rRNA	mt-Rnr2
ENSMUSG00000064368	305.447092885399	1398.21229012256	-2.19458900662535	1092.76519723716	0.983924837898637	-1092.7674009201	519	0.341040462427746	MT	13552	14070	protein_coding	mt-Nd6
ENSMUSG00000106408	2.5638763922227	15.3238068009118	-2.57937612725345	12.7599304086891	0.983885139605664	-13.0180261652999	2409	0.386052303860523	5	48976818	48979226	TEC	Gm43321
ENSMUSG00000031860	10.6793489147409	1.31454492498385	3.02218834080484	9.36480398975704	0.98385073441842	9.84038495862159	2217	0.55254848894903	8	70285141	70324942	protein_coding	Pbx4
ENSMUSG00000046721	44.1395075059228	8.92602174177394	2.30598130680543	35.2134857641489	0.983803096466852	35.2889094397837	653	0.525267993874426	7	44974389	44975041	processed_pseudogene	Rpl14-ps1
ENSMUSG00000074776	11.3466838252256	55.3243901159614	-2.28564492419674	43.9777062907357	0.983773984385338	-44.0370619287178	1633	0.312921004286589	10	97517276	97802952	lncRNA	Gm10754
ENSMUSG00000022325	2.71250690771387	15.8708351443768	-2.54867933003053	13.1583282366629	0.98361254466058	-13.4028865663739	3795	0.508036890645586	15	34495450	34530794	protein_coding	Pop1
ENSMUSG00000051617	0.797981683315826	9.41326259266535	-3.56026730430574	8.61528090934952	0.983578139473336	-9.32194016420996	2580	0.511240310077519	11	100077607	100084072	protein_coding	Krt9
ENSMUSG00000041911	1.52616215193093	11.1619383567291	-2.87060742491789	9.63577620479812	0.98335847558555	-10.0542811805194	5396	0.542068198665678	2	71358457	71364325	protein_coding	Dlx1
ENSMUSG00000111131	3.18698567020871	17.6695390400402	-2.47099996620866	14.4825533698315	0.983321423845441	-14.6918410331388	2584	0.461687306501548	10	41702534	41705117	TEC	9930024M15Rik
ENSMUSG00000103209	2.74505699060644	15.8310158447314	-2.52784582661337	13.085958854125	0.983308191081117	-13.3278776875757	3375	0.365037037037037	1	25335593	25338967	TEC	Gm37331
ENSMUSG00000094832	0.514698185738708	8.85146878872951	-4.10411826965775	8.3367706029908	0.983207622072251	-9.29222959564765	3073	0.407419459811259	5	22980628	22983700	TEC	Gm21846
ENSMUSG00000064337	4131.59821138527	18474.8180957742	-2.16078829227917	14343.2198843889	0.983107053063385	-14343.220047149	955	0.358115183246073	MT	70	1024	Mt_rRNA	mt-Rnr1
ENSMUSG00000104860	1.82355424530986	12.0463080548121	-2.72376603658862	10.2227538095023	0.983017070265979	-10.5793949199265	2258	0.401682905225864	3	123479364	123481621	TEC	Gm42510
ENSMUSG00000025789	0.573586388267505	8.84119358814824	-3.94615845792507	8.26760719988074	0.982871509858409	-9.16108592834787	5384	0.520245170876672	7	73588867	73663438	protein_coding	St8sia2
ENSMUSG00000116305	1.58542895497072	11.1144845714586	-2.80949591061451	9.52905561648788	0.982718009792246	-9.93459451683252	4545	0.548074807480748	15	85537757	85591728	lncRNA	Lncppara
ENSMUSG00000103642	0.43452780560465	8.61140679224328	-4.30872853730978	8.17687898663863	0.982707423580786	-9.24264526909695	2369	0.377374419586323	1	68750196	68752564	TEC	Gm37769
ENSMUSG00000104919	3.35035434166775	18.180081440155	-2.43997307058803	14.8297270984872	0.982633320100569	-15.0291142254226	1229	0.434499593165175	5	52049328	52050556	TEC	Gm42617
ENSMUSG00000036923	8.67154552059779	0.527961249762535	4.03778519585586	8.14358427083525	0.982535397644568	9.08964653130517	3680	0.478804347826087	10	62494822	62561907	protein_coding	Stox1
ENSMUSG00000048776	19.0746702559126	3.60018048015959	2.40551698035634	15.474489775753	0.98247717348154	15.6603430921122	1619	0.476837554045707	6	147153599	147165681	protein_coding	Pthlh
ENSMUSG00000060176	2.56608874960813	14.7160972704664	-2.51975214456703	12.1500085208582	0.982371311366945	-12.4085397177499	5215	0.475551294343241	13	58435316	58506936	protein_coding	Kif27
ENSMUSG00000075538	6.07672002052783	30.2024585853924	-2.3133012670996	24.1257385648645	0.982350138944025	-24.2363904914192	2541	0.40771349862259	2	6937352	6939892	lncRNA	Gm10855
ENSMUSG00000104655	1.21391081542148	9.92832790433949	-3.03188833195096	8.71441708891801	0.982297207886728	-9.22677690513034	2544	0.373034591194969	5	49162754	49165297	TEC	Gm43317
ENSMUSG00000071104	0.387573935044207	8.41239461218015	-4.43997307058803	8.02482067713594	0.982207225089321	-9.17121081252282	2656	0.46046686746988	8	46387656	46397182	protein_coding	Ccdc110
ENSMUSG00000097265	2.23573521574369	13.2620982875504	-2.56848781111071	11.0263630718067	0.982043138811698	-11.3215640362596	3223	0.387837418554142	13	83768596	83877794	lncRNA	Gm55122
ENSMUSG00000048483	27.6310173664165	5.58762604514499	2.30598130680543	22.0433913212715	0.981966388778616	22.1636786371316	3651	0.545877841687209	12	87027537	87037204	protein_coding	Zdhhc22
ENSMUSG00000106386	2.68281566712905	14.9375744785564	-2.4771260690055	12.2547588114273	0.981950509461426	-12.5026104109503	3837	0.415428720354444	5	132000889	132004725	TEC	Gm42991
ENSMUSG00000060419	51.3531069671273	11.014157591418	2.22109240921892	40.3389493757093	0.981926690485642	40.4000505968288	441	0.541950113378685	5	129205141	129205581	processed_pseudogene	Rps16-ps2
ENSMUSG00000055653	25.2565652481448	5.05586683787468	2.32062808276983	20.2006984102701	0.981852587005425	20.333556771043	2690	0.428624535315985	X	51361303	51702827	protein_coding	Gpc3
ENSMUSG00000104903	0.322998547686669	8.23003291126537	-4.67129861669449	7.9070343635787	0.981807595606722	-9.18380221875157	3187	0.426419830561657	3	144199747	144202933	lncRNA	Gm43707
ENSMUSG00000102232	1.25332350423387	9.85641943550187	-2.97530480358459	8.603095931268	0.981749371443695	-9.10305983045446	2464	0.405032467532468	18	37213047	37215510	transcribed_processed_pseudogene	Gm19035
ENSMUSG00000120983	5.51346512763581	27.2397398428206	-2.30468170424708	21.7262747151848	0.981704380044991	-21.8481708789905	3174	0.386893509766856	10	111047417	111050590	lncRNA	
ENSMUSG00000020953	17.1680515589962	3.24032254690815	2.40551698035634	13.9277290120881	0.981632923117639	14.1339360185669	2998	0.494996664442962	12	51640124	51652554	protein_coding	Coch
ENSMUSG00000113126	1.0695027236129	9.33600048930737	-3.12586448015997	8.26649776569447	0.981601164483261	-8.8377606925373	3850	0.422077922077922	13	63558732	63562581	TEC	Gm47588
ENSMUSG00000037151	1.60042968202334	10.8744257413776	-2.76440802108597	9.27399605935424	0.981553526531692	-9.67723899756342	3216	0.545398009950249	10	61311580	61418570	protein_coding	Lrrc20
ENSMUSG00000021680	19.4441536834623	3.77785605385636	2.36369680466172	15.6662976296059	0.981550879978828	15.8436089324296	1800	0.462222222222222	13	95567879	95581432	protein_coding	Crhbp
ENSMUSG00000113557	19.4010402606608	3.76947943289437	2.36369680466172	15.6315608277664	0.981532354108773	15.8092617315462	1804	0.421286031042129	13	20688965	20690768	TEC	Gm47657
ENSMUSG00000105742	1.31917518771134	9.95932028599468	-2.91641111453102	8.64014509828334	0.981490009262935	-9.11907676842067	2341	0.483554036736437	5	122303660	122306000	TEC	Gm42748
ENSMUSG00000105922	4.96393669187421	24.5936379636219	-2.30872853730978	19.6297012717477	0.981447664417097	-19.7650044137875	1659	0.36045810729355	5	49273101	49274759	TEC	Gm42769
ENSMUSG00000032968	2.0936875352083	12.5135764689479	-2.57937612725345	10.4198889337396	0.981360328172555	-10.7343964244533	1475	0.59728813559322	1	75483721	75487010	protein_coding	Inha
ENSMUSG00000107643	3.64459769602547	18.7258010537333	-2.36119595720391	15.0812033577079	0.981228000529311	-15.2649251902803	2542	0.323760818253344	6	45171810	45174351	TEC	Gm43885
ENSMUSG00000024962	3.20684227874584	16.9473916434678	-2.40183794170126	13.7405493647219	0.981196241894932	-13.9488896455079	1605	0.551401869158878	19	6959841	6965019	protein_coding	Vegfb
ENSMUSG00000031613	17.7376677200505	3.46327522125869	2.3566073798754	14.2743924987918	0.980823077940982	14.4676148536118	1683	0.404634581105169	8	56747620	56774078	protein_coding	Hpgd
ENSMUSG00000039103	7.80253391867356	36.3087203443592	-2.21830145618184	28.5061864256856	0.980762207225089	-28.5923683154516	3826	0.459749085206482	3	151942619	151971987	protein_coding	Nexn
ENSMUSG00000031323	17.7993608900994	3.49945496960758	2.34662329130277	14.2999059204918	0.980598120947466	14.491168006969	1388	0.462536023054755	X	101946822	101952293	protein_coding	Dmrtc1a
ENSMUSG00000116881	1.06489279808008	9.04452237524232	-3.08633611597333	7.97962957716223	0.98050813815006	-8.55569744728527	2900	0.355862068965517	16	74669927	74672826	TEC	Gm49674
ENSMUSG00000059588	43.6470808881247	9.55131863560571	2.19211334224715	34.095762252519	0.980389043271139	34.1661581756796	4882	0.353748463744367	2	84160970	84255755	protein_coding	Calcrl
ENSMUSG00000103506	1.8276011921481	11.2106818413847	-2.61685083267211	9.38308064923657	0.980375810506815	-9.74115551413355	2253	0.418996893031514	1	13247686	13249938	TEC	Gm38376
ENSMUSG00000050164	7.05388102885392	32.8402027262068	-2.21897388455145	25.7863216973529	0.980357284636761	-25.8816195741243	2189	0.55459113750571	15	81119700	81123165	protein_coding	Mchr1
ENSMUSG00000108035	0.292774849680721	7.73622400107104	-4.72376603658862	7.44344915139032	0.979904724096864	-8.81583239619274	3516	0.385096700796359	6	148262639	148266154	TEC	Gm44021
ENSMUSG00000113432	3.84821073449501	19.0658155989013	-2.30872853730978	15.2176048644062	0.979894137885404	-15.3917421128405	1070	0.345794392523365	13	17910570	17911639	TEC	8430406P12Rik
ENSMUSG00000052613	1.73204285782596	10.7879719296954	-2.63887713900211	9.05592907186944	0.979735344713511	-9.4325777976902	23773	0.424094561056661	10	72935174	74485569	protein_coding	Pcdh15
ENSMUSG00000103544	0.543647410339274	7.95218106323079	-3.87060742491789	7.40853365289151	0.979663887786159	-8.35870640253954	3787	0.379720095062054	5	49082296	49086082	TEC	Gm10048
ENSMUSG00000095193	0.270751281293376	7.66529747156547	-4.82330171013954	7.39454619027209	0.979663887786159	-8.82856459154615	3802	0.365071015255129	17	95172317	95185749	lncRNA	Gm20939
ENSMUSG00000079941	51.780501583371	11.7277509001577	2.14248257452255	40.0527506832133	0.979603017070266	40.1100120777066	497	0.553319919517103	13	21685120	21685616	protein_coding	Cox5b-ps
ENSMUSG00000024824	1.30744670382398	9.45949199405185	-2.85501056986688	8.15204529022787	0.979560672224428	-8.63753018912107	2362	0.538103302286198	19	4245195	4251661	protein_coding	Rad9a
ENSMUSG00000047161	11.7097829227007	2.00920103322247	2.54302050410628	9.70058188947822	0.979499801508535	10.0283718658004	1934	0.489141675284385	18	15584981	15893214	protein_coding	Chst9
ENSMUSG00000102868	1.52503166144802	10.0742828102836	-2.72376603658862	8.5492511488356	0.979494508402805	-8.9726582810191	2700	0.425925925925926	1	54191556	54194255	TEC	Gm37633
ENSMUSG00000107549	4.94902101671834	23.3521322010352	-2.23833920941838	18.4031111843168	0.979409818711129	-18.5387341444541	1872	0.378205128205128	6	7853871	7855742	TEC	Gm43961
ENSMUSG00000100017	2.69334477100318	14.2336805796786	-2.40183794170126	11.5403358086754	0.979399232499669	-11.7876280936918	1911	0.54421768707483	14	57049446	57051356	lncRNA	2410022M11Rik
ENSMUSG00000106049	1.43820659654546	9.84003223448441	-2.77439210965859	8.40182563793894	0.97938335318248	-8.8480464300581	2863	0.409360810338805	5	132463410	132466272	TEC	Gm43019
ENSMUSG00000046169	2.11212387068975	11.9593581890298	-2.50137361525218	9.84723431834002	0.979319835913722	-10.159965240264	7798	0.430751474737112	13	104424343	104633203	protein_coding	Adamts6
ENSMUSG00000034532	3.37081935244494	16.8841209747737	-2.3244958531681	13.5133016223287	0.979174275506153	-13.7117687300883	3970	0.482367758186398	14	65504067	65561422	protein_coding	Fbxo16
ENSMUSG00000020548	4.71335334925556	22.2401259057478	-2.23833920941838	17.5267725564922	0.979171628953288	-17.66912331338	1092	0.468864468864469	11	65042736	65050717	lncRNA	1700086D15Rik
ENSMUSG00000099907	2.51481198243668	13.4483940493258	-2.4189114550602	10.9335820668891	0.979100172025936	-11.1979618431579	3684	0.425352877307275	12	117108140	117115271	lncRNA	Gm10421
ENSMUSG00000106491	3.44803900312167	17.1571329399079	-2.31496049102129	13.7090939367863	0.979071059944422	-13.9031758473602	3284	0.357490864799026	5	14613352	14616635	TEC	Gm42446
ENSMUSG00000109005	5.43695266625395	25.2268808425268	-2.2140916631717	19.7899281762728	0.979071059944422	-19.9133989844768	2272	0.38512323943662	7	89835135	89837406	TEC	Gm45221
ENSMUSG00000078570	1.49259986197789	9.86003996656565	-2.72376603658862	8.36744010458777	0.979023421992854	-8.79959972532487	2069	0.618173030449493	4	124742873	124744989	protein_coding	1110065P20Rik
ENSMUSG00000067719	133.255193718759	31.4384692415231	2.08358888546898	101.816724477236	0.979023421992854	101.838041644157	309	0.485436893203884	5	24786552	24786860	processed_pseudogene	Gm10221
ENSMUSG00000036678	7.72599135133156	0.485724349781532	3.99151034574507	7.24026700155003	0.978981077147016	8.26762487622196	2798	0.470335954253038	15	102246687	102259206	protein_coding	Aaas
ENSMUSG00000102243	0.782513395269795	8.1230982099534	-3.37584273316832	7.34058481468361	0.978901680561069	-8.07963486679001	2631	0.369061193462562	1	139082890	139085520	TEC	Gm37718
ENSMUSG00000048949	9.36240447000832	1.32530518357853	2.82055447963519	8.03709928642979	0.978893740902474	8.51765768932518	2199	0.479308776716689	X	102206716	102209013	processed_pseudogene	Gm6206
ENSMUSG00000104938	1.37191875363494	9.4943897780486	-2.79088023244716	8.12247102441366	0.97889109434961	-8.58857077832534	2251	0.373167481119502	3	55922339	55924589	TEC	Gm42840
ENSMUSG00000023066	0.426251085497894	7.64286761561003	-4.1643386279746	7.21661653011213	0.978888447796745	-8.33194277171471	12075	0.417639751552795	18	88989914	89149140	protein_coding	Rttn
ENSMUSG00000005686	3.29289758069904	16.4008577320937	-2.31634172141965	13.1079601513946	0.978883154691015	-13.3110502328306	5627	0.511995734849831	7	110367413	110411612	protein_coding	Ampd3
ENSMUSG00000114148	2.21613858229799	12.1997504430238	-2.46073163075483	9.98361186072578	0.978782585682149	-10.2823978693796	2787	0.442770003588088	12	25114691	25117477	lncRNA	Gm47701
ENSMUSG00000100394	2.89318822787357	14.7437408028121	-2.34937052180713	11.8505525749385	0.97874553394204	-12.0811894356524	1779	0.372681281618887	1	152754271	152756049	lncRNA	Gm28791
ENSMUSG00000090290	1.6127156062626	10.196939193283	-2.66057221010143	8.58422358702039	0.97864231838031	-8.98707622517586	6383	0.462948456838477	8	127152068	127201804	protein_coding	Tarbp1
ENSMUSG00000113288	3.95921681337467	19.0968547777354	-2.27004806914572	15.1376379643608	0.978639671827445	-15.3069004496759	2340	0.337606837606838	12	66502877	66505216	TEC	Gm47982
ENSMUSG00000069911	1.89401356297592	11.0818434908758	-2.54867933003053	9.18782992789987	0.978634378721715	-9.5347776644942	5435	0.4721251149954	11	34264758	34372640	protein_coding	Insyn2b
ENSMUSG00000050052	3.28880629864989	16.3459951577172	-2.3133012670996	13.0571888590673	0.978610559745931	-13.2605257683742	4695	0.496911608093717	8	14002008	14025032	protein_coding	Tdrp
ENSMUSG00000112295	2.13694383165537	11.8118021002626	-2.4666081970915	9.67485826860727	0.978449120021172	-9.98433966347286	3372	0.345788849347568	10	49065090	49068461	TEC	Gm47017
ENSMUSG00000045176	11.6097335129032	2.0868930173213	2.47590630824774	9.52284049558188	0.97839354241101	9.83944120118186	1862	0.631041890440387	11	68950543	68952404	protein_coding	Borcs6
ENSMUSG00000109320	10.2656446949261	44.7641422769775	-2.12451930986122	34.4984975820514	0.978369723435226	-34.5638527614729	2908	0.325653370013755	7	91168323	91171230	TEC	Gm44679
ENSMUSG00000073680	1.77942328690997	10.6352781859396	-2.57937612725345	8.85585489902966	0.978367076882361	-9.22384665952945	3471	0.511668107173725	4	155866048	155870331	protein_coding	Tmem88b
ENSMUSG00000008822	17.1566061912903	3.51974166508356	2.28522274663863	13.6368645262067	0.978356490670901	13.8270140344135	1380	0.447826086956522	12	85319172	85335212	protein_coding	Acyp1
ENSMUSG00000027712	4.05502228494198	19.1337672958398	-2.23833920941838	15.0787450108978	0.978147412994575	-15.2439730228079	1777	0.457512661789533	3	36503072	36530043	protein_coding	Anxa5
ENSMUSG00000020171	125.128039501142	30.2075920712189	2.05042202153378	94.9204474299227	0.978023025009925	94.942590920846	1415	0.534275618374558	10	117051126	117060412	protein_coding	Yeats4
ENSMUSG00000042453	3.98957225444107	18.7840152118732	-2.23519950188781	14.7944429574321	0.977993912928411	-14.9623413687148	23738	0.420422950543432	5	22089452	22549700	protein_coding	Reln
ENSMUSG00000059970	45.9412904063294	10.6550727259186	2.10825093970325	35.2862176804108	0.977919809448194	35.3491425668869	2644	0.538956127080181	12	76450950	76453712	protein_coding	Hspa2
ENSMUSG00000108802	1.83231821195695	10.7208649649181	-2.54867933003053	8.88854675296116	0.977917162895329	-9.24673075778144	2809	0.452830188679245	6	71767652	71770460	TEC	Gm44769
