control_mean	morphine_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	gene	mgi_symbol
ENSMUSG00000008318	5.38170065799674	1.24356178700543	2.11358395696618	4.13813887099131	0.925474696438758	4.64665798814095	3280	0.553658536585366	7	100495054	100512653	protein_coding	ENSMUSG00000008318	Relt
ENSMUSG00000073077	5.11634429298866	1.12540657357168	2.18466705502766	3.99093771941698	0.925390487056203	4.54976417208502	9967	0.37975318551219	X	78310165	78560891	protein_coding	ENSMUSG00000073077	Cfap47
ENSMUSG00000005774	14.8072098632894	5.37964331362362	1.46071739174322	9.42756654966577	0.925360606307554	9.5400579844631	5497	0.497180280152811	3	94861386	94868872	protein_coding	ENSMUSG00000005774	Rfx5
ENSMUSG00000027287	4.79710564126117	13.3017370741414	-1.47137854375498	8.50463143288026	0.925344307717382	-8.63097390959778	4293	0.421383647798742	2	120398152	120431736	protein_coding	ENSMUSG00000027287	Snap23
ENSMUSG00000031897	13.2289181374804	4.78461309252527	1.46722091158088	8.44430504495514	0.925162306793796	8.5708240499753	1705	0.541935483870968	8	106662367	106665076	protein_coding	ENSMUSG00000031897	Psmb10
ENSMUSG00000073437	2.08874430933964	7.05876924892324	-1.75678076261722	4.9700249395836	0.92511341102328	-5.2713780501862	3756	0.504526091586794	17	24623623	24633516	lncRNA	ENSMUSG00000073437	D330041H03Rik
ENSMUSG00000026895	116.176395156755	45.0050932440059	1.36815678405178	71.1713019127491	0.925083530274631	71.1844510335047	861	0.518002322880372	2	35926338	35939418	protein_coding	ENSMUSG00000026895	Ndufa8
ENSMUSG00000054499	4.59097687520129	12.7870004850081	-1.47780481291441	8.19602360980685	0.924820036400185	-8.32818768265848	5981	0.535194783481023	7	24899340	24920040	protein_coding	ENSMUSG00000054499	Dedd2
ENSMUSG00000026577	20.0323340334728	7.45298087489384	1.42644106143855	12.5793531585789	0.92477657349306	12.6599707736633	5336	0.407233883058471	1	164117369	164135058	protein_coding	ENSMUSG00000026577	Blzf1
ENSMUSG00000014245	3.89152957632921	11.2403071576769	-1.53027223280854	7.3487775813477	0.924703229837286	-7.50641492635622	2268	0.490740740740741	11	62349286	62405243	protein_coding	ENSMUSG00000014245	Pigl
ENSMUSG00000103926	2.26394487087717	7.45467204368778	-1.71930605719856	5.19072717281061	0.924632602613207	-5.46805833005411	2599	0.378991919969219	2	14042636	14045234	TEC	ENSMUSG00000103926	Gm37894
ENSMUSG00000022022	7.72177522232253	20.7071332788554	-1.42312337514775	12.9853580565328	0.924420720940972	-13.063108512037	2413	0.455864069622876	14	79635212	79661027	protein_coding	ENSMUSG00000022022	Mtrf1
ENSMUSG00000033961	2.3235279031351	7.53243139557572	-1.69679865778899	5.20890349244062	0.924184391383479	-5.47830277354535	7175	0.49993031358885	7	12711775	12719641	protein_coding	ENSMUSG00000033961	Zfp446
ENSMUSG00000044881	2.2398145106242	7.37521607976572	-1.71930605719856	5.13540156914152	0.923983375438025	-5.41556669192254	2627	0.467072706509326	7	100186278	100189576	protein_coding	ENSMUSG00000044881	Coa4
ENSMUSG00000031434	5.02406693939577	13.8187232785068	-1.45969673870734	8.79465633911107	0.923956211121071	-8.91497025749718	6051	0.458601883986118	X	138722381	138772426	protein_coding	ENSMUSG00000031434	Morc4
ENSMUSG00000045968	1.39952256323032	5.61314127712541	-2.003873624582	4.21361871389509	0.923749762312227	-4.6658431359597	4905	0.474617737003058	1	153725288	153775974	protein_coding	ENSMUSG00000045968	Teddm2
ENSMUSG00000038175	6.67325702789024	17.9783723862152	-1.42979944000358	11.3051153583249	0.923651970771195	-11.3951726491383	3233	0.496752242499227	13	45543218	45565498	protein_coding	ENSMUSG00000038175	Mylip
ENSMUSG00000025785	7.1759986599598	19.1632188897261	-1.41708838825402	11.9872202297663	0.923627522885937	-12.0706912949111	6013	0.466489273241311	9	122942280	122965194	protein_coding	ENSMUSG00000025785	Exosc7
ENSMUSG00000046034	9.8472018340191	25.8995798049683	-1.39514295792789	16.0523779709492	0.923323282536061	-16.1128911867259	1693	0.543414057885411	15	27542721	27630779	protein_coding	ENSMUSG00000046034	Otulin
ENSMUSG00000033429	30.7740204990051	11.733187571955	1.39111793249509	19.0408329270501	0.923239073153506	19.0915826388999	956	0.50836820083682	7	64042355	64061873	protein_coding	ENSMUSG00000033429	Mcee
ENSMUSG00000101972	47.7209466294385	121.572536744229	-1.34912279370398	73.8515901147903	0.923203759541466	-73.8639119922272	411	0.669099756690998	13	21967130	21967540	protein_coding	ENSMUSG00000101972	H3c11
ENSMUSG00000035021	1.09586864448662	4.98536433678666	-2.1856240614211	3.88949569230005	0.922894086328199	-4.46151647741925	7159	0.422964101131443	12	54939774	55061133	protein_coding	ENSMUSG00000035021	Baz1a
ENSMUSG00000024446	7.24629645247508	19.2558089514962	-1.40997799909083	12.0095124990211	0.922856056284465	-12.0919985288646	1218	0.535303776683087	17	36566537	36568961	protein_coding	ENSMUSG00000024446	Rpp21
ENSMUSG00000036437	9.0854934868323	23.9135419493053	-1.39619104736076	14.828048462473	0.922801727650558	-14.8936352394631	3454	0.439200926462073	8	67149844	67159444	protein_coding	ENSMUSG00000036437	Npy1r
ENSMUSG00000033377	12.0004434673328	4.34639634616773	1.46519607610339	7.65404712116508	0.922720234699698	7.79302488604035	7273	0.426783995600165	3	116711907	116762636	protein_coding	ENSMUSG00000033377	Palmd
ENSMUSG00000028191	7.73531032350101	2.45769660797304	1.65415233832888	5.27761371552797	0.922391546464564	5.53077087653501	4564	0.48159509202454	3	145628559	145640111	protein_coding	ENSMUSG00000028191	Bcl10
ENSMUSG00000018417	18.3556728644794	6.89766573111053	1.41204587939565	11.4580071333689	0.922342650694048	11.5446871345157	10792	0.470533728687917	1	51788924	51955230	protein_coding	ENSMUSG00000018417	Myo1b
ENSMUSG00000103563	6.08220091389797	16.3691022528843	-1.42830982186309	10.2869013389863	0.922307337082009	-10.3855865556678	2741	0.349142648668369	1	25761119	25763859	TEC	ENSMUSG00000103563	8030445P17Rik
ENSMUSG00000026966	8.4540125278876	22.3763155404738	-1.40426434789644	13.9223030125862	0.922299187786923	-13.992943919456	1276	0.568181818181818	2	25161051	25162450	protein_coding	ENSMUSG00000026966	Ssna1
ENSMUSG00000074754	49.9702141775776	19.4851082549895	1.35869645480271	30.4851059225882	0.921975932415179	30.5153689010589	471	0.445859872611465	2	144435974	144437286	protein_coding	ENSMUSG00000074754	Smim26
ENSMUSG00000061615	49.7589236313722	19.4027187909092	1.35869645480271	30.356204840463	0.921962350256703	30.3865961958961	473	0.651162790697674	13	23935109	23935581	protein_coding	ENSMUSG00000061615	H2ac4
ENSMUSG00000098343	58.6722920738866	148.164541118424	-1.33644896366887	89.4922490445377	0.921924320212968	-89.5022275414531	117	0.47008547008547	5	114990009	114990125	miRNA	ENSMUSG00000098343	Mir6240
ENSMUSG00000048616	26.6139297043116	10.2272869090594	1.37975807033054	16.3866427952523	0.921641811316654	16.4446281329751	1695	0.562241887905605	11	89191464	89193158	protein_coding	ENSMUSG00000048616	Nog
ENSMUSG00000024486	6.08604956496666	1.68758074529491	1.85054955113239	4.39846881967175	0.921465243256458	4.77190335178961	4834	0.500413736036409	18	36637980	36648858	protein_coding	ENSMUSG00000024486	Hbegf
ENSMUSG00000105942	6.43481268526877	17.1291660320327	-1.41248485470141	10.694353346764	0.921459810393068	-10.7872288828134	3810	0.40498687664042	5	52064464	52068273	TEC	ENSMUSG00000105942	Gm43175
ENSMUSG00000043458	6.46450529489098	17.1409867938586	-1.40683829156027	10.6764814989676	0.9214407953712	-10.7687720366065	3034	0.489782465392221	18	37568674	37571707	protein_coding	ENSMUSG00000043458	Pcdhb12
ENSMUSG00000051864	6.019869780162	16.0961461352237	-1.41891112386084	10.0762763550617	0.921356585988645	-10.1756893604803	3421	0.554808535515931	15	86098660	86382704	protein_coding	ENSMUSG00000051864	Tbc1d22a
ENSMUSG00000015575	7.39726096190165	19.5043553985603	-1.39873324192321	12.1070944366587	0.921025181321816	-12.1876244765021	3712	0.456627155172414	17	26882205	26918621	protein_coding	ENSMUSG00000015575	Atp6v0e
ENSMUSG00000031641	11.281021350522	4.07301751615454	1.46972776719146	7.20800383436746	0.921003449868253	7.35631830373793	6259	0.425627096980348	8	61940768	61959728	protein_coding	ENSMUSG00000031641	Cbr4
ENSMUSG00000107643	3.47206494064306	10.0287240887534	-1.53027223280854	6.55665914811038	0.920938255507565	-6.73286805833921	2542	0.323760818253344	6	45171810	45174351	TEC	ENSMUSG00000107643	Gm43885
ENSMUSG00000027329	2.14197041114298	7.0530370009263	-1.71930605719856	4.91106658978332	0.920908374758917	-5.20332474170175	2747	0.492537313432836	2	131012181	131029202	protein_coding	ENSMUSG00000027329	Spef1
ENSMUSG00000120732	15.5070438525452	5.80486147254905	1.41759014385628	9.7021823799962	0.920769836742455	9.80519784352499	1581	0.423782416192283	6	38664447	38666027	lncRNA	ENSMUSG00000120732	
ENSMUSG00000069255	4.60766853516818	12.5768210486884	-1.44865846725489	7.96915251352021	0.920742672425502	-8.09975327639644	5108	0.468480814408771	13	30843982	30895214	protein_coding	ENSMUSG00000069255	Dusp22
ENSMUSG00000046152	9.00950885736134	3.05488515681381	1.56033031597236	5.95462370054753	0.920704642381767	6.15566195547358	5007	0.474735370481326	8	31677359	31751766	protein_coding	ENSMUSG00000046152	Fut10
ENSMUSG00000030986	11.2828240065384	29.0859921323081	-1.36619630706292	17.8031681257697	0.920674761633119	-17.8555114086339	4172	0.437679769894535	7	133322671	133384455	protein_coding	ENSMUSG00000030986	Dhx32
ENSMUSG00000049235	11.0240984479003	3.9871775771044	1.46722091158088	7.03692087079595	0.920278162605601	7.18825378970608	2046	0.480449657869013	14	43935285	43952835	protein_coding	ENSMUSG00000049235	Gm7324
ENSMUSG00000096967	12.2763716531623	4.50539321948947	1.44615929605305	7.77097843367279	0.920131475294054	7.90439640492354	2716	0.420839469808542	15	68206564	68209279	lncRNA	ENSMUSG00000096967	Gm26621
ENSMUSG00000047843	14.8765997153362	5.56886285685682	1.41759014385628	9.30773685847936	0.920107027408796	9.41506915761396	1648	0.529126213592233	5	144181247	144383567	protein_coding	ENSMUSG00000047843	Bri3
ENSMUSG00000055334	11.9851277534107	30.7895527997605	-1.36119562600455	18.8044250463498	0.920039116616413	-18.8536271008005	1391	0.488138030194105	9	56858162	56890490	protein_coding	ENSMUSG00000055334	Snupn
ENSMUSG00000049950	30.1164054736264	11.743424169034	1.35869645480271	18.3729813045925	0.9199304593486	18.4231511440144	1042	0.490403071017274	2	3329986	3333680	protein_coding	ENSMUSG00000049950	Rpp38
ENSMUSG00000103780	8.11425315915453	21.0935125810022	-1.37826913936349	12.9792594218477	0.919892429304865	-13.0522335621205	1692	0.426713947990544	1	168163549	168165240	TEC	ENSMUSG00000103780	Gm37524
ENSMUSG00000097140	28.4766737781477	11.1040362832426	1.35869645480271	17.372637494905	0.919615353271942	17.4256876359492	551	0.395644283121597	5	110034097	110039003	lncRNA	ENSMUSG00000097140	Gm26779
ENSMUSG00000097537	2.71126749581134	8.17580848631159	-1.59239394471634	5.46454099050026	0.919525711025996	-5.69182982107044	3617	0.424937793751728	16	11021193	11064068	lncRNA	ENSMUSG00000097537	2610020C07Rik
ENSMUSG00000002608	27.8838615796689	10.8728783814336	1.35869645480271	17.0109831982353	0.919522994594301	17.0651576443623	3939	0.51967504442752	7	25410531	25418513	protein_coding	ENSMUSG00000002608	Ccdc97
ENSMUSG00000080237	12.8846555899484	32.7501527555882	-1.34584766167112	19.8654971656398	0.919338277239019	-19.9110342163954	685	0.388321167883212	2	155301421	155302812	processed_pseudogene	ENSMUSG00000080237	Gm14239
ENSMUSG00000019467	23.0802585388298	8.93595976140604	1.36896479025654	14.1442987774238	0.919229619971206	14.2103924119637	3994	0.578617926890336	10	127018394	127025952	protein_coding	ENSMUSG00000019467	Arhgef25
ENSMUSG00000072772	2.95975488903912	8.71994532739217	-1.55884138500532	5.76019043835305	0.919167142042213	-5.96739309495354	1988	0.551810865191147	6	124716146	124718337	protein_coding	ENSMUSG00000072772	Grcc10
ENSMUSG00000033272	19.4635891481748	7.47276212771505	1.38106426783117	11.9908270204598	0.919118246271697	12.0700982243919	3275	0.544732824427481	18	36812268	36816914	protein_coding	ENSMUSG00000033272	Slc35a4
ENSMUSG00000074384	19.3084389756106	7.39693746881984	1.38423154690985	11.9115015067908	0.919036753320838	11.9916623168658	1930	0.43160621761658	8	37460758	37462687	protein_coding	ENSMUSG00000074384	AI429214
ENSMUSG00000024593	1.77886970008933	6.20975269126576	-1.80357497409617	4.43088299117643	0.918998723277103	-4.78389033827935	7718	0.479139673490542	18	57266162	57430539	protein_coding	ENSMUSG00000024593	Megf10
ENSMUSG00000024101	10.3016355579384	3.65772208937286	1.49385603808435	6.64391346856549	0.918982424686931	6.80978649006759	3903	0.574686138867538	17	66418540	66427498	protein_coding	ENSMUSG00000024101	Washc1
ENSMUSG00000074682	8.61632516672436	22.2327642623098	-1.36754273277044	13.6164390955855	0.918906364599462	-13.684940144909	3073	0.567198177676538	2	152253875	152256947	protein_coding	ENSMUSG00000074682	Zcchc3
ENSMUSG00000104145	9.54308365057191	3.3077130015807	1.52862145624502	6.23537064899121	0.918830304511993	6.42001017809114	2158	0.367006487488415	1	137862927	137865084	TEC	ENSMUSG00000104145	D130019J16Rik
ENSMUSG00000112103	24.8531899447086	9.69111508775084	1.35869645480271	15.1620748569578	0.91880314019504	15.2228305523081	947	0.322069693769799	10	49113011	49113957	lncRNA	ENSMUSG00000112103	Gm47018
ENSMUSG00000046562	8.52196787516803	2.87994104920223	1.56514733227014	5.64202682596581	0.91876239371961	5.8550963165972	4603	0.531609819682816	5	115260609	115273034	protein_coding	ENSMUSG00000046562	Unc119b
ENSMUSG00000042770	9.51332695134966	3.29739907952934	1.52862145624502	6.21592787182032	0.918697199358922	6.40112824931397	3711	0.494475882511452	6	135114520	135175020	protein_coding	ENSMUSG00000042770	Hebp1
ENSMUSG00000042569	16.2215338129091	6.13365813741022	1.40309057416116	10.0878756754989	0.918656452883492	10.1849839864195	3325	0.493533834586466	11	60721457	60751021	protein_coding	ENSMUSG00000042569	Dhrs7b
ENSMUSG00000041890	3.61494004187522	10.160792253461	-1.49096927211286	6.54585221158578	0.918477168391601	-6.71350657602323	17362	0.512383365971662	5	114865468	114913578	protein_coding	ENSMUSG00000041890	Git2
ENSMUSG00000085828	9.43552392464684	3.27043189655051	1.52862145624502	6.16509202809633	0.918382093282264	6.35177481271097	3118	0.54361770365619	6	88819836	88824256	lncRNA	ENSMUSG00000085828	Gm15612
ENSMUSG00000036737	8.98179573990899	23.0628412162016	-1.36049443763552	14.0810454762926	0.918268003151061	-14.1466175045576	5350	0.474392523364486	9	119067498	119151493	protein_coding	ENSMUSG00000036737	Oxsr1
ENSMUSG00000071324	1.22787828034428	5.10711518536452	-2.05634104447613	3.87923690502025	0.91813489799799	-4.39056003904607	7188	0.473149693934335	10	41790986	41894438	protein_coding	ENSMUSG00000071324	Armc2
ENSMUSG00000112601	5.27239490986538	14.0485709943288	-1.41389304909422	8.77617608446339	0.918096867954255	-8.88933969537581	2976	0.434811827956989	10	90686961	90689936	TEC	ENSMUSG00000112601	Gm47590
ENSMUSG00000030443	22.4437103092553	8.75157595813736	1.35869645480271	13.6921343511179	0.918018091435091	13.7593822225185	3146	0.468531468531469	7	6318659	6334284	protein_coding	ENSMUSG00000030443	Zfp583
ENSMUSG00000120507	10.3180720148235	3.73182311196505	1.46722091158088	6.58624890285842	0.917977344959661	6.74769677844107	2186	0.422689844464776	2	104647383	104649568	lncRNA	ENSMUSG00000120507	
ENSMUSG00000026393	11.301052538635	4.14745389917753	1.44615929605305	7.15359863945746	0.917773612582512	7.29831146252394	7376	0.445363340563991	1	138410613	138547879	protein_coding	ENSMUSG00000026393	Nek7
ENSMUSG00000020440	12.8561281231641	32.6182278898854	-1.34322219226429	19.7620997667212	0.917719283948605	-19.8076963084462	1907	0.62139486103828	6	28423559	28426601	protein_coding	ENSMUSG00000020440	Arf5
ENSMUSG00000027428	17.022558671733	42.7401972350129	-1.32814565993766	25.7176385632799	0.917607910249097	-25.7519106896073	2362	0.431414055884843	2	144384185	144392789	protein_coding	ENSMUSG00000027428	Rbbp9
ENSMUSG00000078902	7.46750808184679	19.3073268597838	-1.3704496349042	11.839818777937	0.917561730910276	-11.9188691114635	4859	0.409137682650751	2	175008048	175017664	protein_coding	ENSMUSG00000078902	Gm14443
ENSMUSG00000026799	8.29565942313562	21.2570168908662	-1.3575105791967	12.9613574677305	0.91755358161519	-13.0322531581813	3310	0.496978851963746	2	29236831	29414805	protein_coding	ENSMUSG00000026799	Med27
ENSMUSG00000041957	6.58655901426466	17.1221753509329	-1.37826913936349	10.5356163366683	0.91755358161519	-10.6253864595126	5360	0.465298507462687	16	16031182	16090576	protein_coding	ENSMUSG00000041957	Pkp2
ENSMUSG00000066724	31.5374801193479	12.4927493457207	1.33597637830263	19.0447307736272	0.91751283513976	19.0915322361336	653	0.548238897396631	7	23646064	23646716	transcribed_processed_pseudogene	ENSMUSG00000066724	Gm10175
ENSMUSG00000021481	4.93150730793443	13.1860430863506	-1.41891112386084	8.25453577841621	0.917401461440252	-8.37559966178955	4176	0.519875478927203	13	55253124	55282638	protein_coding	ENSMUSG00000021481	Zfp346
ENSMUSG00000015711	14.9078496207636	5.63693015668574	1.40309057416116	9.27091946407791	0.917306386330916	9.37649246086822	3618	0.487009397457159	3	95160985	95189387	protein_coding	ENSMUSG00000015711	Prune1
ENSMUSG00000103358	5.12332904271492	1.25349805205218	2.03112179677421	3.86983099066274	0.917205878358189	4.37047453368911	3254	0.419176398279041	17	52149889	52153142	TEC	ENSMUSG00000103358	Gm37593
ENSMUSG00000024827	0.161002372883757	3.51570086557764	-4.44865846725489	3.35469849269389	0.917127101839024	-5.57176490307706	6091	0.452635035297981	19	30075847	30152829	protein_coding	ENSMUSG00000024827	Gldc
ENSMUSG00000029534	11.3879531729342	28.8706580765515	-1.34209552681001	17.4827049036174	0.917045608888165	-17.5341435818819	9042	0.445255474452555	6	17692932	17943024	protein_coding	ENSMUSG00000029534	St7
ENSMUSG00000078870	35.1698202578009	14.0328531928135	1.32552959086751	21.1369670649874	0.916904354440008	21.1784892143568	2398	0.409924937447873	2	176875246	176898214	protein_coding	ENSMUSG00000078870	Gm14410
ENSMUSG00000032854	7.56686306508458	2.47286757468892	1.61351035383154	5.09399549039566	0.916540352592834	5.34342640242128	4536	0.438712522045855	3	125658920	125732268	protein_coding	ENSMUSG00000032854	Ugt8a
ENSMUSG00000027650	21.3756092979284	8.39682795391409	1.3480492106032	12.9787813440143	0.916537636161139	13.0486015285142	4129	0.461128602567208	2	157823723	157870353	protein_coding	ENSMUSG00000027650	Tti1
ENSMUSG00000021619	7.42063497791298	18.9936328818524	-1.35590132633504	11.5729979039394	0.916377366691115	-11.6521564052043	1718	0.452270081490105	13	91083475	91372087	protein_coding	ENSMUSG00000021619	Atg10
ENSMUSG00000026930	8.19802069395751	20.8376877555061	-1.34584766167112	12.6396670615486	0.916282291581778	-12.711116762709	5383	0.589448263050344	2	26205527	26238249	protein_coding	ENSMUSG00000026930	Gpsm1
ENSMUSG00000121347	3.80016245839853	10.4598654981765	-1.46073129955547	6.65970303977795	0.916274142286692	-6.81801881102778	4387	0.455664463186688	3	40801255	40824397	lncRNA	ENSMUSG00000121347	
ENSMUSG00000022404	13.7782290584469	34.3846799694651	-1.31937545030993	20.6064509110182	0.916227962947872	-20.6486457359092	2847	0.439761152089919	15	81203112	81245013	protein_coding	ENSMUSG00000022404	Slc25a17
ENSMUSG00000001627	8.03549705620999	20.5406347747772	-1.35402159311682	12.5051377185672	0.916184500040746	-12.578228962575	5858	0.419426425401161	12	40251566	40298503	protein_coding	ENSMUSG00000001627	Ifrd1
ENSMUSG00000104221	5.99795384241567	15.5920591031261	-1.37826913936349	9.59410526071047	0.916075842772934	-9.69259931979622	2943	0.332313965341488	1	25659319	25662261	TEC	ENSMUSG00000104221	Gm37051
ENSMUSG00000024798	10.6750873108837	3.90007903779872	1.45267260301173	6.77500827308494	0.916051394887676	6.92899666560104	3399	0.477787584583701	19	35936134	36034907	protein_coding	ENSMUSG00000024798	Htr7
ENSMUSG00000038760	45.355777212117	18.3549719762001	1.30511541459787	27.0008052359169	0.915863961100698	27.0323289716838	4000	0.385	15	44059531	44099308	protein_coding	ENSMUSG00000038760	Trhr
ENSMUSG00000034810	3.74197774469595	0.416893158358319	3.16605137686032	3.32508458633763	0.915825931056964	4.59130360869538	7338	0.399836467702371	2	66503769	66615258	protein_coding	ENSMUSG00000034810	Scn7a
ENSMUSG00000027342	23.6994151198449	9.34743943232412	1.34220833201414	14.3519756875208	0.915823214625268	14.414601255037	2400	0.449166666666667	2	132091082	132095234	protein_coding	ENSMUSG00000027342	Pcna
ENSMUSG00000110419	1.63522109877197	5.82975130258856	-1.83394862313968	4.19453020381659	0.91579876674001	-4.5779308844767	4198	0.439256788947118	8	58104752	58116464	lncRNA	ENSMUSG00000110419	AW046200
ENSMUSG00000102659	5.84520183450803	15.1949706296247	-1.37826913936349	9.34976879511666	0.915695542335588	-9.4508096130786	3691	0.380655648875643	1	25794424	25798114	TEC	ENSMUSG00000102659	Gm37077
ENSMUSG00000048755	3.18656524203074	9.11204493809012	-1.51577266311343	5.92547969605938	0.915627631543205	-6.11627962037822	2462	0.507717303005687	15	83430998	83447988	protein_coding	ENSMUSG00000048755	Mcat
ENSMUSG00000028861	53.2907393370446	21.6833691390432	1.29729591013857	31.6073701980013	0.915551571455736	31.6339821633629	1693	0.541642055522741	4	125940718	125949325	protein_coding	ENSMUSG00000028861	Mrps15
ENSMUSG00000066800	5.61139696174198	1.53549264469876	1.86965837408009	4.07590431704322	0.91554885502404	4.4842634219523	6641	0.452341514832104	1	153625172	153639967	protein_coding	ENSMUSG00000066800	Rnasel
ENSMUSG00000024158	41.1180483536671	16.5677885878815	1.31139074002435	24.5502597657856	0.915537989297259	24.5852598164139	1908	0.553459119496855	17	25059117	25083424	protein_coding	ENSMUSG00000024158	Hagh
ENSMUSG00000097277	7.61298655472799	19.3506509237302	-1.34584766167112	11.7376643690022	0.915524407138782	-11.8145702743591	3478	0.441345600920069	7	81173264	81181254	lncRNA	ENSMUSG00000097277	2900076A07Rik
ENSMUSG00000018932	5.0305711240176	1.23080345847248	2.03112179677421	3.79976766554512	0.915358704805368	4.30856009189306	3314	0.525045262522631	11	60822859	60843637	protein_coding	ENSMUSG00000018932	Map2k3
ENSMUSG00000041426	10.1967195170494	3.70256719550716	1.46150726038649	6.49415232154228	0.91533425692011	6.65657703685275	6059	0.439511470539693	1	52884088	52960145	protein_coding	ENSMUSG00000041426	Hibch
ENSMUSG00000110841	8.49586407505536	21.4545189490788	-1.33644896366887	12.9586548740234	0.914959389346155	-13.0273877648799	808	0.545792079207921	10	45751384	45752191	transcribed_processed_pseudogene	ENSMUSG00000110841	Gpx4-ps2
ENSMUSG00000003271	2.23442761496573	6.97024252260763	-1.64130354519729	4.7358149076419	0.91491592643903	-5.01216721258583	3950	0.523291139240506	7	45379407	45434093	protein_coding	ENSMUSG00000003271	Sult2b1
ENSMUSG00000027716	3.80032746225026	10.3496284543172	-1.44538333522203	6.5493009920669	0.914782821285959	-6.70689767854155	5419	0.450636648828197	3	36674631	36744316	protein_coding	ENSMUSG00000027716	Trpc3
ENSMUSG00000043483	21.5869753856752	52.9100345225893	-1.29338024177698	31.3230591369141	0.91467144758645	-31.3497506552195	636	0.471698113207547	12	96889197	96889832	processed_pseudogene	ENSMUSG00000043483	Gm6863
ENSMUSG00000112742	5.54309252888344	14.4096184457529	-1.37826913936349	8.8665259168695	0.914627984679325	-8.97300995513993	2123	0.387187941592087	10	130378174	130408584	lncRNA	ENSMUSG00000112742	Gm31793
ENSMUSG00000068240	15.5661183053168	38.441850479255	-1.30426855791972	22.8757321739382	0.914454133050824	-22.9128836894209	504	0.537698412698413	4	3973092	3973595	protein_coding	ENSMUSG00000068240	Gm11808
ENSMUSG00000036672	6.45528548481598	1.95777417921315	1.72126653418742	4.49751130560283	0.914394371553527	4.81563769668554	3646	0.470652770159078	8	106571305	106579910	protein_coding	ENSMUSG00000036672	Cenpt
ENSMUSG00000056185	24.2820933834205	9.75534682659293	1.31562773291083	14.5267465568276	0.914187922744683	14.5862003913941	3554	0.435002813731007	19	5542263	5560566	protein_coding	ENSMUSG00000056185	Snx32
ENSMUSG00000073791	11.2998488438596	4.19638133886605	1.42908578269411	7.10346750499359	0.91404395186483	7.24579441944072	2430	0.405761316872428	4	99717435	99769985	protein_coding	ENSMUSG00000073791	Efcab7
ENSMUSG00000030498	21.6048868127069	8.57766231613596	1.33270124626977	13.027224496571	0.913840219487681	13.0952155650783	4993	0.454235930302423	7	51511763	51644723	protein_coding	ENSMUSG00000030498	Gas2
ENSMUSG00000111605	6.12690654354808	15.7399000163421	-1.36119562600455	9.61299347279402	0.913804905875642	-9.70888752845734	2721	0.439911797133407	9	121956360	121959080	TEC	ENSMUSG00000111605	4632418H02Rik
ENSMUSG00000038697	16.7564685286646	6.56962893639281	1.35083433702974	10.1868395922718	0.913679950017657	10.2760135405115	3570	0.523249299719888	8	124723057	124748136	protein_coding	ENSMUSG00000038697	Taf5l
ENSMUSG00000029535	18.928285402513	7.49794606870919	1.33597637830263	11.4303393338039	0.913677233585962	11.5081488593642	1088	0.501838235294118	5	115479284	115481628	protein_coding	ENSMUSG00000029535	Triap1
ENSMUSG00000114624	18.5514012679803	7.31697802921653	1.34220833201414	11.2344232387638	0.913468068345421	11.3143178634067	1533	0.39856490541422	14	10067533	10069065	TEC	ENSMUSG00000114624	Gm48267
ENSMUSG00000036835	12.3063900013799	30.3916747318346	-1.30426855791972	18.0852847304547	0.913367560372694	-18.1322541415235	1275	0.512941176470588	7	30261288	30263052	protein_coding	ENSMUSG00000036835	Psenen
ENSMUSG00000038462	179.153116548427	74.814428858727	1.25980469781722	104.338687689699	0.913291500285225	104.346292970499	1363	0.498165810711665	13	30724291	30729345	protein_coding	ENSMUSG00000038462	Uqcrfs1
ENSMUSG00000102317	5.58835092836099	14.4335461822652	-1.36893127478416	8.84519525390419	0.913188275880803	-8.95050009299879	5440	0.381985294117647	1	25725143	25730582	TEC	ENSMUSG00000102317	Gm37628
ENSMUSG00000043487	5.65797938089717	1.59008368212139	1.83118422626546	4.06789569877578	0.91312036508842	4.46105492979428	6413	0.460782784968034	12	84147428	84158123	protein_coding	ENSMUSG00000043487	Acot6
ENSMUSG00000047221	3.52576177331522	9.68917940876852	-1.45843948804748	6.16341763545331	0.913104066498248	-6.33362160926219	3894	0.456856702619414	5	21629956	21687122	protein_coding	ENSMUSG00000047221	Fam185a
ENSMUSG00000013858	27.9709425863714	11.3715364782139	1.29850167288396	16.5994061081575	0.912878602667536	16.6501168085398	4663	0.571091571949389	10	79810782	79820164	protein_coding	ENSMUSG00000013858	Tmem259
ENSMUSG00000007721	10.9862285444954	27.0562676535968	-1.30026662736222	16.0700391091014	0.91270746747073	-16.1225571876883	1696	0.595518867924528	8	71320871	71326579	protein_coding	ENSMUSG00000007721	Ccdc124
ENSMUSG00000022040	7.50106425582297	18.8837160248972	-1.33197548708956	11.3826517690742	0.912479287208323	-11.4603193670254	2484	0.471014492753623	14	66321823	66361949	protein_coding	ENSMUSG00000022040	Ephx2
ENSMUSG00000039763	25.3074955673538	10.2973194817392	1.29729591013857	15.0101760856147	0.912259256241002	15.066132974311	3565	0.466479663394109	16	91411142	91415914	protein_coding	ENSMUSG00000039763	Dnajc28
ENSMUSG00000030657	8.84031648859617	21.8715343204125	-1.30688450612673	13.0312178318163	0.911946866596039	-13.0965867802494	9651	0.503160294270024	7	116980214	117272803	protein_coding	ENSMUSG00000030657	Xylt1
