dStr_mean	NAc_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000001773	0.647289690190679	7.83023398100504	-3.59657198798171	7.18294429081436	0.980509464828231	-8.03305787043	3210	0.367601246105919	7	86368185	86425151	protein_coding	Folh1
ENSMUSG00000044646	0.439095499896889	7.55898375970454	-4.10558563546957	7.11988825980765	0.980493884864065	-8.21879810205366	4732	0.571428571428571	18	75953249	76281635	protein_coding	Zbtb7c
ENSMUSG00000102401	19.2576576608437	3.77261554657053	2.35179524360297	15.4850421142731	0.980483498221287	15.6626137712914	3075	0.40390243902439	1	165279124	165282198	lncRNA	Gm37864
ENSMUSG00000031107	3.88477546436553	19.6238482290227	-2.3367048612266	15.7390727646572	0.980415985043234	-15.9115870075758	1872	0.455662393162393	X	47783881	47799600	protein_coding	Rbmx2
ENSMUSG00000106310	12.995273905218	2.35133048528871	2.46643780954409	10.6439434199293	0.980397808418374	10.9259712151829	2878	0.369701181375956	5	14292476	14295353	TEC	Gm43523
ENSMUSG00000033061	26.1738360190475	116.157809101045	-2.1498888620864	89.9839730819977	0.980177092259354	-90.0096518921222	1032	0.474806201550388	1	75248843	75255059	protein_coding	Resp18
ENSMUSG00000107091	13.4852018789725	2.50969037852726	2.42579582504674	10.9755115004452	0.980005712653528	11.2403886979597	1926	0.429906542056075	5	66681530	66683455	TEC	Gm43343
ENSMUSG00000031344	0.970571704742189	8.30898836980571	-3.09776613101027	7.33841666506352	0.979855106333255	-7.96545756077555	5352	0.451793721973094	X	71868784	71886208	protein_coding	Gabrq
ENSMUSG00000090622	1.04974734195625	8.46583060930488	-3.01160948726055	7.41608326734862	0.979670743423957	-8.00425403969701	2969	0.50993600538902	10	69045592	69048928	lncRNA	A930033H14Rik
ENSMUSG00000025475	5.40089095380043	25.6670592154927	-2.2486486845614	20.2661682616923	0.979647373477708	-20.3905369453039	5386	0.540660972892685	7	139414090	139458004	protein_coding	Adgra1
ENSMUSG00000071711	2.42393829387783	13.0822441812656	-2.43218517008083	10.6583058873878	0.979644776817013	-10.9322920328121	2143	0.583294447036864	15	78290616	78298213	protein_coding	Mpst
ENSMUSG00000039239	1.07639435616236	8.51379199175335	-2.98359511109096	7.43739763559099	0.979605826906598	-8.01353376337932	5791	0.479537212916595	1	186354989	186438186	protein_coding	Tgfb2
ENSMUSG00000113250	12.9280730805878	2.40600481286386	2.42579582504674	10.522068267724	0.979470800550492	10.7980741808648	2009	0.367844698855152	12	100591044	100593052	TEC	Gm48585
ENSMUSG00000030093	1.96513231921067	11.2765167562805	-2.52062313474841	9.31138443706987	0.979307210926748	-9.64652378436584	3172	0.558322824716267	6	91340963	91388345	protein_coding	Wnt7a
ENSMUSG00000043398	4.61733312336018	22.0967482013417	-2.25870234922533	17.4794150779815	0.979283840980499	-17.6247464597583	3150	0.492063492063492	12	72114750	72117899	protein_coding	Gpr135
ENSMUSG00000107886	13.9352907631476	2.68288455266059	2.3768862245658	11.252406210487	0.979208537820363	11.5007057892261	2162	0.368640148011101	6	45390169	45392330	TEC	Gm43880
ENSMUSG00000031872	0.594676561394413	7.47045901912847	-3.65101977200409	6.87578245773406	0.979154007945782	-7.78500672971117	3494	0.577561534058386	8	104897074	104945754	protein_coding	Bean1
ENSMUSG00000068037	10.7062208871806	1.84490979734485	2.53682713743549	8.86131108983571	0.979044948196619	9.21728409869602	2620	0.484351145038168	17	13059966	13087030	protein_coding	Mas1
ENSMUSG00000046341	25.395332178481	109.563043164986	-2.10912599317482	84.1677109865049	0.978684012360105	-84.1941327240973	450	0.535555555555556	4	69843867	69844316	processed_pseudogene	Gm11223
ENSMUSG00000072676	3.63958722257857	17.686429929548	-2.28079612007594	14.0468427069694	0.978567162628859	-14.2308053523226	2569	0.47450369793694	14	25923724	25928096	protein_coding	Tmem254
ENSMUSG00000036036	1.64643415650719	9.95841960341766	-2.59657198798171	8.31198544691047	0.978486666147334	-8.70811622329552	3786	0.477284733227681	17	37312055	37321527	protein_coding	Zfp57
ENSMUSG00000026141	7.69332039938406	0.842223958596224	3.19133057140972	6.85109644078783	0.977977720651243	7.55791725655885	6887	0.436619718309859	1	24300971	24626553	protein_coding	Col19a1
ENSMUSG00000109715	1.48626602683267	9.33540193592091	-2.65101977200409	7.84913590908824	0.977959544026382	-8.28473538206834	2796	0.592989985693848	11	75421102	75423897	lncRNA	Gm45606
ENSMUSG00000055612	1.29781380731548	8.7555431856503	-2.75411326496819	7.45772937833483	0.977738827867363	-7.95002310416467	3202	0.504372267332917	2	72306503	72317237	protein_coding	Cdca7
ENSMUSG00000053980	7.25350649337762	0.613603766301935	3.56329934879668	6.63990272707568	0.977705071278336	7.53560949586441	3151	0.412567438908283	10	9408275	9411425	TEC	Gm9930
ENSMUSG00000105691	7.75539622586157	0.902083421905473	3.10386773015938	6.8533128039561	0.977549271636675	7.52342284304115	3215	0.406531881804044	3	132512014	132515228	TEC	Gm42876
ENSMUSG00000024501	2.98715180120532	14.62973265449	-2.29206094617176	11.6425808532847	0.977370102048765	-11.8660537798477	6608	0.439164648910412	18	43454049	43571351	protein_coding	Dpysl3
ENSMUSG00000111491	7.12436433919027	0.584953247564763	3.60636807068857	6.5394110916255	0.977164965853912	7.46791725225692	4958	0.378580072609923	10	45533051	45538008	TEC	Gm47503
ENSMUSG00000040490	5.51570868109078	24.7570531456319	-2.16622143320836	19.2413444645411	0.977113032640025	-19.3628988558227	3202	0.571205496564647	17	49239407	49404616	protein_coding	Lrfn2
ENSMUSG00000069270	1.6742948473103	9.73743688364926	-2.53998845961534	8.06314203633897	0.977068889408221	-8.45374478400878	2482	0.459307010475423	13	23865450	23867931	protein_coding	H2ac6
ENSMUSG00000025089	11.9522821445636	51.5496636727794	-2.10867690522072	39.5973815282158	0.977050712783361	-39.6534883986478	5476	0.524835646457268	19	58224036	58444341	protein_coding	Gfra1
ENSMUSG00000034151	0.51944997637802	7.00992753585741	-3.75434280289297	6.49047755947939	0.977022149515723	-7.49809234617311	3034	0.369808833223467	3	74945214	75072341	protein_coding	Zbbx
ENSMUSG00000105653	0.799769016748298	7.4421303603441	-3.21806036472798	6.64236134359581	0.976980602944613	-7.38084525850048	2598	0.413010007698229	5	48692686	48695283	TEC	Gm43831
ENSMUSG00000056069	49.0440273902111	11.3347250492843	2.11332805940845	37.7093023409267	0.976915686427255	37.7684741355287	3241	0.500462820117248	15	27655155	27681665	protein_coding	Otulinl
ENSMUSG00000032602	10.080160565552	1.79615908428536	2.48853158039471	8.28400148126663	0.976788450053232	8.6497092418329	4844	0.487200660611065	9	108539287	108561840	protein_coding	Slc25a20
ENSMUSG00000022696	1.29331311920546	8.59623629564911	-2.73263353755774	7.30292317644365	0.976749500142816	-7.79743374268888	5623	0.471456517873022	16	44060543	44153559	protein_coding	Sidt1
ENSMUSG00000075553	10.8444671477666	2.01823117705365	2.42579582504674	8.82623597071294	0.976739113500039	9.15351991288167	2874	0.476687543493389	14	67106299	67109172	lncRNA	Gm5464
ENSMUSG00000079414	2.69610714383055	13.3803838589439	-2.31116976911946	10.6842767151134	0.976640440393654	-10.9313894188619	2312	0.515138408304498	17	57398336	57412963	lncRNA	Gm11110
ENSMUSG00000067786	45.441222646519	187.109561382329	-2.04180972503625	141.66833873581	0.976624860429488	-141.683051869719	1829	0.566976489885183	2	157401998	157404442	protein_coding	Nnat
ENSMUSG00000028476	16.0867538196164	3.43889024372209	2.22585825453799	12.6478635758943	0.976622263768793	12.842231036846	4779	0.484829462230592	4	43875530	43944806	protein_coding	Reck
ENSMUSG00000023274	29.8889867360368	6.71342176256041	2.15449380322935	23.1755649734764	0.97659629716185	23.2754947399187	4032	0.458085317460317	6	124841655	124865184	protein_coding	Cd4
ENSMUSG00000089759	1.89888293558171	10.4055310503373	-2.45412772296151	8.50664811475562	0.97641712757394	-8.85357583289846	4924	0.484362307067425	X	133923483	133961085	lncRNA	3632454L22Rik
ENSMUSG00000024667	8.23267259117861	1.1785830342075	2.80430744830047	7.05408955697111	0.976388564306302	7.59106841902788	3281	0.426699177080158	19	10511229	10533602	protein_coding	Tmem216
ENSMUSG00000020251	0.71983367590926	7.200676867101	-3.32239702454272	6.48084319119174	0.976344421074498	-7.2828325847507	5773	0.434089728044344	10	82486267	82526484	protein_coding	Glt8d2
ENSMUSG00000020653	8.61760329475056	1.33649686701663	2.68883023088054	7.28110642773392	0.976232764664641	7.7617213826886	4340	0.492396313364055	12	24701273	24712788	protein_coding	Klf11
ENSMUSG00000071234	100.179638301475	24.1683183452175	2.05140031026525	76.0113199562578	0.976167848147283	76.0389966051995	3080	0.544805194805195	12	84724051	84745605	protein_coding	Syndig1l
ENSMUSG00000035355	18.9177533127048	4.15641286665349	2.18632989035135	14.7613404460513	0.976121108254784	14.9223728057462	3954	0.518462316641376	11	100631202	100650768	protein_coding	Kcnh4
ENSMUSG00000041324	29.1022052493476	6.65668862090497	2.12825188878634	22.4455166284426	0.976066578380203	22.5461897627918	6390	0.41377151799687	13	16186436	16206206	protein_coding	Inhba
ENSMUSG00000031224	4.93432620048205	22.1229857046032	-2.16462110576652	17.1886595041212	0.976006855184233	-17.3244220705957	2316	0.477979274611399	X	103898558	103900873	protein_coding	Magee2
ENSMUSG00000010406	6.55752900747726	28.7666187697809	-2.13317146714147	22.2090897623037	0.976004258523539	-22.3112995717033	1109	0.518485121731289	14	54664366	54667213	protein_coding	Mrpl52
ENSMUSG00000109418	6.16059271176088	27.0997855299474	-2.13714036934441	20.9391928181865	0.975975695255901	-21.0479729388717	1855	0.380053908355795	8	9648799	9650653	TEC	Gm44800
ENSMUSG00000021360	46.7070323391951	10.9684610274707	2.09027866541143	35.7385713117244	0.975910778738542	35.7996472650539	7051	0.479506452985392	13	41013230	41114368	protein_coding	Gcnt2
ENSMUSG00000054659	16.9940014082231	3.68981959468969	2.2034034037103	13.3041818135334	0.975721222507855	13.4854084212172	1834	0.49618320610687	4	33174230	33189737	protein_coding	Pm20d2
ENSMUSG00000080950	13.3477509990069	2.76012200944668	2.27379273160169	10.5876289895603	0.975630339383553	10.8290360146627	1401	0.484653818700928	1	152604910	152606310	processed_pseudogene	Gm7278
ENSMUSG00000046027	2.66384603270779	12.9251812395669	-2.27860190666303	10.2613352068591	0.975596582794526	-10.5112809341475	5460	0.495421245421245	7	83281167	83302335	protein_coding	Stard5
ENSMUSG00000105326	56.5737598035467	13.559782569924	2.0607990082675	43.0139772336227	0.975487523045364	43.0633153624647	1212	0.35973597359736	5	43422500	43423711	TEC	6030400A10Rik
ENSMUSG00000077767	105.513276451785	422.945571041306	-2.00304747375713	317.432294589521	0.975329126743009	-317.438614298183	128	0.53125	X	145777377	145777504	snoRNA	Snora35
ENSMUSG00000120863	10.6306041677362	44.9643132004046	-2.08055684097805	34.3337090326684	0.975292773493288	-34.3966901417633	1075	0.463255813953488	13	54729502	54730576	lncRNA	
ENSMUSG00000034472	335.941514949765	83.706392253587	2.00480038806555	252.235122696178	0.975284983511205	252.243089788703	3176	0.55352644836272	8	75940572	75950741	protein_coding	Rasd2
ENSMUSG00000037949	1.9336547344021	10.3052727969455	-2.41398057470324	8.37161806254342	0.975230453636623	-8.71270860296313	5910	0.493062605752961	9	122004940	122123489	protein_coding	Ano10
ENSMUSG00000059588	1.70241696477843	9.50495109029446	-2.48109477056177	7.80253412551603	0.974939627638856	-8.18751305588889	4882	0.353748463744367	2	84160970	84255755	protein_coding	Calcrl
ENSMUSG00000037499	7.00067353609191	29.966108999461	-2.09776613101027	22.9654354633691	0.97490587104983	-23.0610461333086	742	0.592991913746631	1	191038986	191050391	protein_coding	Nenf
ENSMUSG00000022790	55.2630956395935	13.3401801682928	2.05053822775326	41.9229154713007	0.974861727818026	41.97303358869	4493	0.472067660805698	16	38713033	38847521	protein_coding	Igsf11
ENSMUSG00000006930	38.3449531155309	152.99328447955	-1.99635971757927	114.648331364019	0.974677364908727	-114.665711250905	3766	0.57222517259692	11	100238153	100246954	protein_coding	Hap1
ENSMUSG00000074682	3.38073528394416	15.4148727486581	-2.18891401906846	12.0341374647139	0.974544935213316	-12.2315906202957	3073	0.567198177676538	2	152253875	152256947	protein_coding	Zcchc3
ENSMUSG00000038295	0.51944997637802	6.61474501085526	-3.67062881594262	6.09529503447724	0.974360572304017	-7.11520466759398	3946	0.557526609224531	5	24589179	24597141	protein_coding	Atg9b
ENSMUSG00000039552	0.51944997637802	6.6214570808815	-3.67209199562269	6.10200710450348	0.974360572304017	-7.12170978963108	3650	0.438082191780822	10	33781107	33792017	protein_coding	Rsph4a
ENSMUSG00000112948	7.83297583427173	1.15087230215321	2.76683274288181	6.68210353211851	0.974287865804575	7.23227979554397	2520	0.396031746031746	13	9495936	9498455	TEC	Gm48871
ENSMUSG00000033249	2.37056463834807	11.5809397661054	-2.28844969261938	9.21037512775729	0.974199579340968	-9.49041685015257	1753	0.61437535653166	8	105996433	106002477	protein_coding	Hsf4
ENSMUSG00000088108	165.621731598789	42.0318579916826	1.97833684807552	123.589873607106	0.974139856144998	123.605706481962	138	0.557971014492754	13	95467108	95467245	snoRNA	Snora47
ENSMUSG00000115383	8.10058442694767	33.9204468003052	-2.06605727128293	25.8198623733576	0.974132066162914	-25.9023915040165	513	0.432748538011696	15	31481902	31487075	lncRNA	Gm49216
ENSMUSG00000034361	8.76571835137908	36.5545814971414	-2.06010800495174	27.7888631457623	0.97411129287736	-27.865120848939	3200	0.5221875	8	95259618	95297159	protein_coding	Cpne2
ENSMUSG00000108238	8.34312112897658	1.35018538241438	2.62742968621639	6.99293574656219	0.974035989717224	7.47024344392862	2864	0.429469273743017	6	134061564	134064427	TEC	Gm43984
ENSMUSG00000026883	24.3395159861563	5.66219267949154	2.10386773015938	18.6773233066648	0.974004829788891	18.7954426744275	8366	0.596103275161367	2	35448278	35621006	protein_coding	Dab2ip
ENSMUSG00000107096	24.2859729215698	5.64973675602486	2.10386773015938	18.6362361655449	0.973981459842642	18.7546143080568	4620	0.428787878787879	5	150523397	150530468	lncRNA	Gm43597
ENSMUSG00000028173	0.35449270453459	6.37744524123118	-4.16915076424703	6.02295253669659	0.973854223468619	-7.32514678039434	8792	0.380118289353958	3	159545309	159644300	protein_coding	Wls
ENSMUSG00000046675	1.85132156713283	9.76207690807715	-2.3986326103698	7.91075534094432	0.973597154059879	-8.26640722828295	3367	0.433323433323433	12	102710021	102713820	protein_coding	Tmem251
ENSMUSG00000051590	1.16621135950163	7.77726988845165	-2.73743452382156	6.61105852895001	0.973501077614188	-7.15539255704485	5345	0.440037418147802	1	127742528	127782768	protein_coding	Map3k19
ENSMUSG00000107966	6.88377917278054	0.768671667486376	3.16276141921295	6.11510750529417	0.973480304328633	6.88459146182015	3773	0.495361781076067	6	88779225	88782997	TEC	Gm44001
ENSMUSG00000034796	0.986047791150379	7.34041559459908	-2.89613226984062	6.3543678034487	0.973430967775441	-6.98323508883366	5268	0.566249050873197	8	123844113	123861921	protein_coding	Cpne7
ENSMUSG00000000184	29.5913686192601	7.08944187828677	2.06143246383898	22.5019267409734	0.973303731401418	22.5961547803847	9409	0.502391327452439	6	127102125	127129156	protein_coding	Ccnd2
ENSMUSG00000117947	31.8753394595603	7.68991947347829	2.05140031026525	24.185419986082	0.973033678689206	24.2722636590849	880	0.459090909090909	17	30384480	30385359	TEC	Gm50226
ENSMUSG00000059714	4.66840628614881	20.0497628857663	-2.10258314730804	15.3813565996175	0.972992132118096	-15.5243997222418	2893	0.568959557552713	17	36134122	36143683	protein_coding	Flot1
ENSMUSG00000035834	10.8218745078754	2.21051692181867	2.29149473333515	8.61135758605674	0.972986938796707	8.91102842481381	3936	0.428607723577236	13	81821962	81859132	protein_coding	Polr3g
ENSMUSG00000085041	8.0000261895712	1.28350070872106	2.63992063039959	6.71652548085015	0.972927215600737	7.21670946274815	3766	0.413701540095592	4	102861303	102869359	lncRNA	BB031773
ENSMUSG00000050315	7.93719881393567	1.25559297690793	2.66026107868377	6.68160583702774	0.972903845654488	7.19172062639831	13089	0.408205363282145	3	122870168	123029798	protein_coding	Synpo2
ENSMUSG00000028004	10.1341112742978	41.4354851913276	-2.0316472404971	31.3013739170299	0.972755835994911	-31.367237678883	3383	0.444280224652675	3	82445690	82455391	protein_coding	Npy2r
ENSMUSG00000029311	7.00024470463488	29.0167864971677	-2.05141049531853	22.0165417925328	0.972636389602971	-22.1119062390072	3265	0.413476263399694	5	104137628	104169785	protein_coding	Hsd17b11
ENSMUSG00000105736	59.058912042979	14.9881044001349	1.97833684807552	44.0708076428441	0.972332580301732	44.1151890280096	387	0.511627906976744	5	137272355	137286924	lncRNA	Gm42456
ENSMUSG00000033020	10.8093636702941	2.23522019377734	2.27379273160169	8.57414347651671	0.972265067123679	8.8705168813423	2595	0.548747591522158	15	79025209	79035974	protein_coding	Polr2f
ENSMUSG00000086544	6.47395838057224	0.634131015945358	3.35179524360297	5.83982736462688	0.971857391394666	6.73335837481449	3049	0.462118727451624	2	73426870	73446356	lncRNA	Chn1os3
ENSMUSG00000035305	5.94996501925535	0.167777288061211	5.14826184951784	5.78218773119413	0.971795071538002	7.74198262914434	5762	0.471537660534537	4	99952988	100301962	protein_coding	Ror1
ENSMUSG00000043445	4.58506783121459	19.1995467545678	-2.06605727128293	14.6144789233532	0.971402975773156	-14.7597963010793	2719	0.567488047076131	17	24689366	24692084	protein_coding	Pgp
ENSMUSG00000121225	7.10601882870068	0.991859850008925	2.84083332432559	6.11415897869175	0.971273142738438	6.74190432988453	2924	0.456224350205198	2	181503096	181506019	lncRNA	
