CeA_mean	dStr_mean	M	D	prob	ranking	Length	GC	Chrom	GeneStart	GeneEnd	Biotype	mgi_symbol
ENSMUSG00000066197	2.0533205611572	24.40855854581	-3.57135631746971	22.3552379846528	0.993510652375281	-22.6387113435548	4843	0.493495767086517	7	118739970	118783826	protein_coding	Gpr139
ENSMUSG00000021948	19.7306180112784	0.728966398030105	4.75844002075099	19.0016516132483	0.993497419610957	19.5884025755636	5544	0.537698412698413	14	30317311	30348167	protein_coding	Prkcd
ENSMUSG00000101481	5.87546911532309	44.7716733088505	-2.92981028838219	38.8962041935274	0.993457721317983	-39.0063903609458	677	0.447562776957164	16	5793449	5816360	lncRNA	1700123O21Rik
ENSMUSG00000105598	3.62047262537051	31.8798945623943	-3.1383969101936	28.2594219370238	0.993436548895064	-28.4331578158433	824	0.408980582524272	5	132563264	132564087	TEC	Gm43186
ENSMUSG00000075707	18.6148175444337	0.505173713834863	5.20352809325947	18.1096438305989	0.993362445414847	18.8423964582133	2030	0.578325123152709	12	110245502	110247531	protein_coding	Dio3
ENSMUSG00000103280	1.79014068005119	22.735090631632	-3.66677588254839	20.9449499515808	0.993343919544793	-21.2634939237902	1111	0.424842484248425	1	4975974	4977084	TEC	Gm37277
ENSMUSG00000053819	73.0354794875496	10.7354748238592	2.76621147066503	62.3000046636904	0.993206298795818	62.3613863460097	22493	0.397056862134886	3	126389951	126639975	protein_coding	Camk2d
ENSMUSG00000105742	1.27435687454306	20.2846343872179	-3.99254604373015	19.0102775126748	0.993198359137224	-19.4250115835285	2341	0.483554036736437	5	122303660	122306000	TEC	Gm42748
ENSMUSG00000070167	295.639314201426	47.7867026600546	2.62915700380603	247.852611541372	0.99317454016144	247.86655586107	148	0.621621621621622	19	8865902	8866049	snoRNA	Snora57
ENSMUSG00000090125	2.32522949595113	24.4121358205468	-3.39215350243939	22.0869063245956	0.993171893608575	-22.3458751534948	3849	0.63912704598597	4	124550600	124554448	protein_coding	Pou3f1
ENSMUSG00000109857	0.606540498791359	18.1794749108002	-4.90556274213551	17.5729344120088	0.993118962551277	-18.2447956871485	3279	0.493138151875572	16	13265767	13285110	lncRNA	Gm53058
ENSMUSG00000116250	2.69126697636924	25.9764561917791	-3.27084720621725	23.2851892154099	0.993116315998412	-23.5137933614264	739	0.537212449255751	15	99600545	99601857	lncRNA	Gm34939
ENSMUSG00000112295	2.06434224032593	23.0713973696824	-3.48235131141096	21.0070551293564	0.993113669445547	-21.2937346621936	3372	0.345788849347568	10	49065090	49068461	TEC	Gm47017
ENSMUSG00000106320	2.32749712760312	24.2388791892678	-3.38047169739175	21.9113820616647	0.993111022892682	-22.170616877956	6836	0.422761849034523	5	132015388	132022223	TEC	Gm42992
ENSMUSG00000071234	14.8517742848532	97.4263590967236	-2.71367685751742	82.5745848118703	0.993105729786952	-82.619163024929	3080	0.544805194805195	12	84724051	84745605	protein_coding	Syndig1l
ENSMUSG00000041669	0.497211573884217	17.7395398313918	-5.15696489675119	17.2423282575076	0.993079264258304	-17.997004492025	1253	0.549880287310455	12	103163167	103208409	protein_coding	Prima1
ENSMUSG00000121179	388.05972821096	63.3712903226404	2.61437742579423	324.68843788832	0.993076617705439	324.698963145375	3093	0.35758163595215	6	30782687	30785779	lncRNA	
ENSMUSG00000034361	59.0438743987507	8.52480642096331	2.79204841339381	50.5190679777874	0.99305015217679	50.5961635273569	3200	0.5221875	8	95259618	95297159	protein_coding	Cpne2
ENSMUSG00000034936	0.497211573884217	17.5458308712543	-5.14112457776865	17.0486192973701	0.992986634908032	-17.8069251099339	1382	0.557163531114327	11	101556367	101558658	protein_coding	Arl4d
ENSMUSG00000117943	1.60304644992225	20.8113835181835	-3.69848474227573	19.2083370682612	0.992978695249438	-19.5611605564901	5583	0.379724162636575	18	40479222	40484804	TEC	Gm50403
ENSMUSG00000108486	97.6665591558283	15.0349319593709	2.69954633169742	82.6316271964574	0.992970755590843	82.6757120533672	336	0.470238095238095	7	34750823	34751962	lncRNA	Gm44836
ENSMUSG00000085148	2.06740779161837	22.5805298283774	-3.44918444747577	20.5131220367591	0.992970755590843	-20.8010828816117	1924	0.454781704781705	11	75352365	75357502	lncRNA	Mir22hg
ENSMUSG00000021125	1.39274950667848	19.810733875877	-3.83027461483127	18.4179843691985	0.992928410745005	-18.8120480503602	1428	0.46078431372549	12	79177551	79203075	protein_coding	Arg2
ENSMUSG00000025475	39.8803193312257	5.25245599234169	2.9246128873322	34.627863338884	0.992917824533545	34.7511478940938	5386	0.540660972892685	7	139414090	139458004	protein_coding	Adgra1
ENSMUSG00000106211	0.497211573884217	17.1530355563103	-5.10846022189298	16.655823982426	0.992846367606193	-17.4216198550026	3004	0.401797603195739	3	56030577	56033580	TEC	Gm42842
ENSMUSG00000021647	36.5997556343903	4.74712965232448	2.94670665818281	31.8526259820658	0.992822548630409	31.9886364523834	1277	0.523101018010963	13	100034997	100037599	protein_coding	Cartpt
ENSMUSG00000069755	1.59875104142835	20.3044097200508	-3.66677588254839	18.7056586786224	0.992806669313219	-19.0616607874015	2488	0.347266881028939	12	20948575	20952660	transcribed_unprocessed_pseudogene	Zfp125
ENSMUSG00000103889	1.01644614763383	18.2447746734226	-4.16587764661571	17.2283285257888	0.992745798597327	-17.72483682179	2935	0.355366269165247	1	25647331	25650265	TEC	Gm37011
ENSMUSG00000092051	3.17707075964356	27.6168803445399	-3.11978123202626	24.4398095848963	0.992735212385867	-24.6381275157365	2817	0.440539581114661	10	20391073	20395514	transcribed_processed_pseudogene	Gm17229
ENSMUSG00000031344	18.0229905331723	0.943897073682479	4.2550650545261	17.0790934594898	0.992711393410083	17.6011650755351	5352	0.451793721973094	X	71868784	71886208	protein_coding	Gabrq
ENSMUSG00000045237	20.9065195600311	1.8470702516814	3.50064226328335	19.0594493083497	0.992695514092894	19.3782637042908	1094	0.488117001828154	X	69429483	69433023	protein_coding	Eola1
ENSMUSG00000111652	2.35924827465821	23.1712735487719	-3.29593818718008	20.8120252741137	0.992692867540029	-21.0713930375772	2529	0.399367338869118	9	16344163	16346691	TEC	Gm48726
ENSMUSG00000120272	20.6796857130868	1.8270297064552	3.50064226328335	18.8526560066316	0.992642583035596	19.1749089896111	1106	0.561482820976492	13	58276803	58277908	lncRNA	
ENSMUSG00000036502	90.5833112332493	14.17636702521	2.67575741666816	76.4069442080393	0.992639936482731	76.453782123341	4490	0.48195991091314	X	37285450	37341316	protein_coding	Tmem255a
ENSMUSG00000107779	3.19864486415865	27.4433182640812	-3.10092220477494	24.2446733999225	0.992605531295488	-24.4421747557164	2798	0.314152966404575	6	45222571	45225368	TEC	Gm43874
ENSMUSG00000111997	1.62090162635441	19.7622968737355	-3.60788219349482	18.1413952473811	0.992581712319704	-18.4966763350564	1227	0.393643031784841	10	111336600	111337826	transcribed_processed_pseudogene	Gm5176
ENSMUSG00000080365	5500.62034884497	918.497661517933	2.58224637867067	4582.12268732704	0.992576419213974	4582.12341493696	143	0.356643356643357	12	91540204	91540346	snoRNA	Gm25776
ENSMUSG00000102659	5.92720380680183	42.4285698425379	-2.83961247941061	36.5013660357361	0.992515548498081	-36.6116528103828	3691	0.380655648875643	1	25794424	25798114	TEC	Gm37077
ENSMUSG00000110558	2.44690735179241	23.120647335946	-3.24015040899434	20.6737399841536	0.992473203652243	-20.9261104748421	4064	0.514517716535433	8	73171253	73175316	TEC	Gm45779
ENSMUSG00000108465	1.41857795687366	18.7368281878836	-3.72335941091476	17.31825023101	0.992457324335054	-17.7139830745862	1402	0.458630527817404	7	127054641	127056042	TEC	Gm45110
ENSMUSG00000036218	18.9093774137247	1.49428100437103	3.6615784814984	17.4150964093537	0.99242821225354	17.7958630002384	4733	0.501162053665751	15	92294762	92669700	protein_coding	Pdzrn4
ENSMUSG00000024077	43.6701969385776	260.970299673553	-2.57916468456586	217.300102734975	0.992364694984782	-217.315408425406	8858	0.447617972454279	17	78957342	79044625	protein_coding	Strn
ENSMUSG00000038695	2.26606110391591	21.8723142336401	-3.27084720621725	19.6062531297242	0.992346169114728	-19.8772131656638	2633	0.588302316748956	7	44117404	44121086	protein_coding	Josd2
ENSMUSG00000120920	0.785484318932412	16.7593175205879	-4.41523711555243	15.9738332016555	0.992343522561863	-16.5727989772658	1266	0.529225908372828	3	95189522	95190787	lncRNA	
ENSMUSG00000108920	3.94185752268568	30.9475788655592	-2.97287901027407	27.0057213428735	0.99229323805743	-27.1688607574676	2775	0.347747747747748	7	90989224	90991998	TEC	Gm44678
ENSMUSG00000103209	2.65179506071582	23.6496138624914	-3.15677543950846	20.9978188017755	0.992219134577213	-21.2337850042728	3375	0.365037037037037	1	25335593	25338967	TEC	Gm37331
ENSMUSG00000109529	0.96545936676547	16.6756371557139	-4.11038253402401	15.7101777889484	0.992155617308456	-16.2389941417681	2060	0.398058252427184	8	9653823	9655882	TEC	Gm44801
ENSMUSG00000024245	0.497211573884217	15.488816697767	-4.96122324101365	14.9916051238828	0.992145031096996	-15.7911988220528	1696	0.532429245283019	17	81252061	81309245	protein_coding	Tmem178
ENSMUSG00000071379	146.670080791804	24.4390823212146	2.58531258727034	122.23099847059	0.992134444885537	122.25833643679	1695	0.546902654867257	12	17740857	17841934	protein_coding	Hpcal1
ENSMUSG00000093559	1.55297732603087	18.4082040439565	-3.56724020899748	16.8552267179256	0.992115919015482	-17.2285771444238	1921	0.468505986465383	6	99361568	99365460	lncRNA	Gm20705
ENSMUSG00000028476	0.62424554159977	15.6446347871018	-4.64741055768146	15.0203892455021	0.992065634511049	-15.7229296881352	4779	0.484829462230592	4	43875530	43944806	protein_coding	Reck
ENSMUSG00000113041	1.05565089996649	16.6246126633554	-3.97711600316054	15.5689617633889	0.992036522429536	-16.068914776439	1884	0.373673036093418	13	75875398	75877281	lncRNA	Gm48302
ENSMUSG00000020374	0.558194301301394	15.3125908207031	-4.77780719493714	14.7543965194017	0.992002117242292	-15.5086962135354	3563	0.560482739264665	11	49792662	49871821	protein_coding	Rasgef1c
ENSMUSG00000078570	1.44188953277202	17.5797522455825	-3.60788219349482	16.1378627128105	0.991898901680561	-16.5362458514517	2069	0.618173030449493	4	124742873	124744989	protein_coding	1110065P20Rik
ENSMUSG00000113020	5.13607505800145	36.5282542383572	-2.83027461483127	31.3921791803557	0.991890962021966	-31.5195077386516	2517	0.371871275327771	12	98776942	98779458	TEC	Gm48063
ENSMUSG00000108890	12.9859376403713	81.193163449099	-2.64440806951994	68.2072258087277	0.991883022363372	-68.2584686801639	1991	0.365143144148669	7	87732021	87734011	TEC	Gm44847
ENSMUSG00000103482	0.54970876051323	15.0798123532795	-4.77780719493714	14.5301035927663	0.991875082704777	-15.2954683487794	1809	0.364842454394693	1	32512838	32514646	TEC	Gm37999
ENSMUSG00000021662	26.4618605096677	3.30899812555587	2.99944812025479	23.1528623841118	0.991867143046182	23.3463428742859	7328	0.463700873362445	13	98035977	98342947	protein_coding	Arhgef28
ENSMUSG00000027820	9.21879022796936	59.8750338352185	-2.69930522125842	50.6562436072492	0.991835384411804	-50.7281111916705	11542	0.39516548258534	3	63148958	63293451	protein_coding	Mme
ENSMUSG00000020121	10.0182796314822	64.0594788240004	-2.67677727470589	54.0411991925181	0.99181156543602	-54.107451859645	9132	0.459592641261498	10	121616896	121883220	protein_coding	Srgap1
ENSMUSG00000077733	38.8446542097044	228.906839081422	-2.55897259301388	190.062184871718	0.991766574037316	-190.079410928545	128	0.4921875	2	10080464	10080591	snoRNA	Gm23608
ENSMUSG00000108812	0.681111745046872	15.2244132936534	-4.48235131141096	14.5433015486065	0.991745401614397	-15.2183801113196	1460	0.4	7	73177014	73178473	TEC	C130083A15Rik
ENSMUSG00000000555	0.497211573884217	14.7466074989297	-4.89037940688357	14.2493959250455	0.991734815402938	-15.0652280092926	4933	0.552199472937361	15	103252713	103275190	protein_coding	Itga5
ENSMUSG00000109555	1.34200154894525	16.8163989310751	-3.64741055768146	15.4743973821298	0.991642186052666	-15.8984457767529	2223	0.483580746738641	7	131913585	131915807	TEC	Gm44891
ENSMUSG00000047907	24.2822770949752	2.98650441285229	3.02337395950027	21.295772682123	0.991639539499802	21.5093171492644	7781	0.496979822644904	2	169474933	169913736	protein_coding	Tshz2
ENSMUSG00000103391	0.497211573884217	14.6003963536088	-4.87600384468639	14.1031847797245	0.991618367076882	-14.9223066053627	2076	0.367052023121387	1	160431685	160433760	TEC	Gm38302
ENSMUSG00000074384	19.5793158627982	2.09398430605125	3.22500782066992	17.4853315567469	0.991615720524017	17.7802557656731	1930	0.43160621761658	8	37460758	37462687	protein_coding	AI429214
ENSMUSG00000040856	46.4075854712509	6.96544982837534	2.73607220772254	39.4421356428756	0.991615720524017	39.5369214177946	5657	0.539862117730246	12	109418749	109429262	protein_coding	Dlk1
ENSMUSG00000000247	1.58455771326634	17.4792634880262	-3.46349228415965	15.8947057747599	0.991613073971153	-16.2676811644628	4393	0.597086273617118	2	38229293	38259745	protein_coding	Lhx2
ENSMUSG00000024501	23.7770667898627	2.90505464977675	3.03293354195985	20.8720121400859	0.991605134312558	21.0912203688132	6608	0.439164648910412	18	43454049	43571351	protein_coding	Dpysl3
ENSMUSG00000043398	32.5160584825869	4.49043301186545	2.85622591235195	28.0256254707214	0.991602487759693	28.1707953293396	3150	0.492063492063492	12	72114750	72117899	protein_coding	Gpr135
ENSMUSG00000110047	3.21473000356175	25.5853066274122	-2.99254604373015	22.3705766238505	0.991589254995369	-22.5698478131203	1856	0.394396551724138	8	55508909	55510764	TEC	A230085B16Rik
ENSMUSG00000106386	2.59166835488255	22.1186301600878	-3.09330902066507	19.5269618052053	0.991586608442504	-19.77045265135	3837	0.415428720354444	5	132000889	132004725	TEC	Gm42991
ENSMUSG00000027315	1.79693376900693	18.2570912119575	-3.34484778766103	16.4601574429505	0.991565436019584	-16.7965707740997	2767	0.574268160462595	2	119067843	119080008	protein_coding	Spint1
ENSMUSG00000031997	0.392587109265075	14.3594581113739	-5.19284469421598	13.9668710021088	0.991565436019584	-14.9009772031164	5066	0.445519147256218	9	8544143	8680742	protein_coding	Trpc6
ENSMUSG00000105985	3.39393565791274	26.3448953836065	-2.95649233103469	22.9509597256938	0.991488685986503	-23.1406006670934	7325	0.392081911262799	5	132044449	132051773	TEC	Gm42993
ENSMUSG00000065778	7780.79180505835	1357.41333793795	2.51905688298184	6423.3784671204	0.991475453222178	6423.37896106976	131	0.580152671755725	4	123186945	123187075	snoRNA	Gm22154
ENSMUSG00000108802	1.77006612276332	17.984112276072	-3.34484778766103	16.2140461533087	0.991464867010719	-16.5554613159599	2809	0.452830188679245	6	71767652	71770460	TEC	Gm44769
ENSMUSG00000093044	687.055993003645	119.404695997331	2.52456810252883	567.651297006314	0.991464867010719	567.656910851136	110	0.509090909090909	14	52447242	52447351	snoRNA	Snord8
ENSMUSG00000108521	0.330482933788113	14.1025563184209	-5.41523711555243	13.7720733846328	0.99142252216488	-14.7984728377413	3009	0.453971419076105	7	78927515	78930523	TEC	Gm44639
ENSMUSG00000051617	0.770870657184832	14.8810861439727	-4.27084720621725	14.1102154867879	0.991401349741961	-14.7423986156406	2580	0.511240310077519	11	100077607	100084072	protein_coding	Krt9
ENSMUSG00000105643	1.45938237124807	16.6068259317595	-3.50834651994391	15.1474435605114	0.991382823871907	-15.5484256991787	3407	0.405928969768124	3	157685885	157689291	TEC	Gm42611
ENSMUSG00000037493	14.5728444543874	0.705057521053542	4.36939773000509	13.8677869333338	0.991284901415906	14.5398470057741	1433	0.537334263782275	9	54452078	54467502	protein_coding	Cib2
ENSMUSG00000037754	12.1435662549741	73.7996877289284	-2.60342254530412	61.6561214739543	0.991226677252878	-61.7110616029283	8844	0.513794663048394	2	158507318	158608254	protein_coding	Ppp1r16b
ENSMUSG00000103832	0.497211573884217	13.9495700072743	-4.81021696249002	13.4523584333901	0.991216091041419	-14.286501833781	2028	0.373767258382643	9	73459125	73461152	TEC	Gm37611
ENSMUSG00000120403	14.5171262447946	0.737479874211479	4.29900840211369	13.7796463705832	0.991202858277094	14.434684871509	1370	0.424087591240876	1	4855991	4857360	lncRNA	
ENSMUSG00000111951	1.55865697142388	16.6279749067902	-3.41523711555243	15.0693179353663	0.99118433240704	-15.4514784921249	1276	0.379310344827586	10	9421990	9423265	TEC	Gm48755
ENSMUSG00000106385	1.22692553703693	15.582162672266	-3.66677588254839	14.355237135229	0.991165806536986	-14.8161425000402	3242	0.416409623689081	3	156436735	156439976	TEC	Gm42943
ENSMUSG00000030068	3.17239286404654	24.5458638869455	-2.95183659471218	21.3734710228989	0.991152573772661	-21.5763435931249	4075	0.49079754601227	6	99234445	99643758	protein_coding	Gm20696
ENSMUSG00000069171	25.5781331941223	3.3724536168045	2.92304046751344	22.2056795773178	0.991091703056769	22.3972402555589	5093	0.503632436677793	13	78337092	78347876	protein_coding	Nr2f1
ENSMUSG00000022860	21.1887649406131	2.57600873927812	3.04009010475213	18.612756201335	0.991081116845309	18.8593966302039	5491	0.399745037333819	16	78727836	78748621	protein_coding	Chodl
ENSMUSG00000121251	23.126119715545	2.93705647578409	2.97708030722633	20.1890632397609	0.991073177186714	20.4073830182789	1376	0.471656976744186	11	6576148	6577523	lncRNA	
ENSMUSG00000015843	20.780283453585	121.400039197581	-2.54648164883068	100.619755743996	0.99106523752812	-100.651973725155	2297	0.547670875054419	1	167425953	167467192	protein_coding	Rxrg
ENSMUSG00000076439	1.75074497846555	17.1948799309989	-3.29593818718008	15.4441349525333	0.991046711658065	-15.7919128976123	1704	0.464788732394366	17	37321635	37334290	protein_coding	Mog
ENSMUSG00000010592	1.56192117450539	16.3983090354772	-3.39215350243939	14.8363878609718	0.991046711658065	-15.2192348738465	3820	0.409685863874346	17	50586423	50600664	protein_coding	Dazl
ENSMUSG00000068417	0.626605638165365	14.0060765020378	-4.48235131141096	13.3794708638724	0.991022892682281	-14.1103406718661	1587	0.513547574039067	14	51193449	51202206	protein_coding	Pnp2
